STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-19,0.0,84,91.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-20,0.0,83,91.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-21,0.0,83,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-22,0.0,84,,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-23,0.0,83,92.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-24,0.0,83,91.0,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-25,0.0,83,90.0,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-26,0.0,83,,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-27,0.0,83,91.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-28,0.0,83,91.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-29,0.0,80,92.0,72.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-30,0.0,82,,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-31,0.0,84,96.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-01,0.0,85,93.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-02,0.0,86,93.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-03,0.0,84,92.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-04,0.0,83,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-05,0.0,86,92.0,73.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-06,0.0,83,,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-07,0.0,84,94.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-08,0.0,84,,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-09,0.0,86,,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-10,0.0,87,94.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-11,0.0,87,95.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-12,0.0,87,94.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-13,0.0,87,93.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-14,0.0,85,93.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-15,0.0,86,93.0,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-16,0.0,85,93.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-17,0.0,85,95.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-18,0.0,86,,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-19,0.0,87,,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-20,0.0,85,94.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-21,0.0,87,96.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-22,0.0,86,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-24,0.0,87,92.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-25,0.0,84,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-26,0.0,87,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-27,0.0,85,95.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-28,0.0,87,94.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-29,0.0,86,96.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-30,0.0,85,92.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-01,0.0,86,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-02,0.0,86,,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-03,0.0,89,98.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-04,0.0,89,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-05,0.0,86,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-06,0.0,85,100.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-07,0.0,87,97.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-08,0.0,88,97.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-09,0.0,87,100.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-10,0.0,87,97.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-11,0.0,86,,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-12,0.0,84,100.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-13,1.5,88,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-14,0.0,88,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-15,0.0,88,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-16,0.0,88,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-17,0.0,87,98.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-18,0.0,87,96.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-19,0.0,86,97.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-20,0.0,86,,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-21,0.0,86,97.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-22,0.0,86,,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-23,0.0,84,92.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-24,0.0,85,,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-25,0.0,87,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-26,0.0,87,,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-27,0.0,87,97.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-28,0.0,88,99.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-29,0.0,88,98.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-30,0.0,85,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-05-31,0.0,88,99.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-01,0.0,87,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-02,0.0,87,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-03,0.04,87,96.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-04,0.0,87,98.0,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-05,0.0,84,98.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-06,0.22,84,96.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-07,0.0,87,95.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-08,0.0,88,98.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-09,0.0,87,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-10,0.0,84,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-11,0.0,87,95.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-12,0.0,87,95.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-15,0.0,89,98.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-16,0.0,87,98.0,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-17,0.0,91,99.0,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-18,0.0,91,99.0,83.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-19,,89,98.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-21,,88,98.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-23,0.0,87,99.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-24,0.0,93,99.0,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-25,0.0,91,96.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-26,0.0,85,94.0,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-27,0.0,90,99.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-28,,86,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-29,0.0,87,99.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-06-30,0.0,85,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-01,0.0,85,92.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-02,0.0,87,95.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-03,0.0,89,99.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-04,0.0,88,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-05,0.0,86,,82.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-06,0.0,88,98.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-07,0.0,89,99.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-08,0.0,89,101.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-09,0.0,84,95.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-10,0.24,85,96.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-11,0.0,82,96.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-12,0.12,84,,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-13,0.16,83,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-14,0.0,86,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-15,0.0,87,97.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-16,0.0,86,98.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-17,0.0,87,97.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-18,0.0,85,98.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-19,0.06,86,96.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-20,0.0,86,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-21,0.0,85,95.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-22,0.13,81,86.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-23,0.07,84,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-24,0.0,86,96.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-25,0.0,88,97.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-26,0.0,85,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-27,0.0,85,97.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-28,0.0,87,98.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-29,0.0,86,95.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-30,0.0,85,97.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-07-31,0.0,84,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-01,1.81,86,98.0,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-02,0.0,87,96.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-05,0.0,86,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-06,0.0,87,96.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-07,0.0,85,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-08,0.02,82,89.0,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-09,0.0,85,98.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-10,0.0,87,96.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-11,0.0,87,,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-12,0.0,86,97.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-13,0.0,82,97.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-14,0.27,85,95.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-15,0.0,85,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-16,0.0,83,94.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-17,0.54,79,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-18,0.58,80,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-19,0.02,84,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-20,0.0,86,95.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-21,0.0,85,,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-22,0.0,83,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-23,0.0,83,88.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-24,0.0,85,94.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-25,0.0,87,95.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-26,0.0,85,92.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-27,0.0,86,94.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-28,0.0,88,96.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-29,0.0,87,97.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-30,0.0,83,97.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-08-31,0.0,86,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-01,0.0,87,97.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-02,0.0,86,94.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-03,0.0,87,95.0,79.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-04,0.0,85,,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-05,0.0,86,94.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-06,0.0,88,97.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-07,0.0,88,99.0,81.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-08,0.0,87,100.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-09,0.0,85,98.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-10,0.0,88,99.0,80.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-11,0.0,82,96.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-12,1.06,83,92.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-13,0.0,81,92.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-14,0.04,81,95.0,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-15,1.3,83,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-16,0.06,82,89.0,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-17,0.0,84,,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-18,0.0,82,90.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-19,0.13,82,,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-20,0.0,87,95.0,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-21,0.0,83,95.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-22,0.02,81,91.0,78.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-23,0.0,79,91.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-24,3.54,82,89.0,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-25,0.0,76,90.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-26,0.14,81,89.0,73.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-27,0.0,83,,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-28,0.0,82,87.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-29,0.19,81,87.0,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-30,0.13,80,88.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-01,0.0,81,88.0,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-02,0.0,82,,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-03,0.0,82,90.0,77.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-04,0.02,81,,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-05,0.0,82,,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-06,0.0,81,90.0,
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-07,0.0,81,,74.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-08,0.0,82,,75.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-09,0.0,83,91.0,76.0
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-10,0.0,83,93.0,
